id,municipio,tipo,establecimiento,telefono,subregion,created_at
1124,Ituango,Restaurante,Asados La Montaña,30045678,,2026-09-07 22:46:08.780756+00
1125,Ituango,Restaurante,Comedor Típico Ituango,3119876543,,2026-09-07 22:46:08.780756+00
1126,Ituango,Restaurante,Restaurante El Rinconcito,31345678,,2026-09-07 22:46:08.780756+00
1127,Ituango,Restaurante,Restaurante Típico Ituango 1,3129335562,,2026-09-07 22:46:08.780756+00
1128,Ituango,Restaurante,Restaurante Típico Ituango 2,3009477811,,2026-09-07 22:46:08.780756+00
1129,Ituango,Restaurante,Restaurante Típico Ituango 3,3121674612,,2026-09-07 22:46:08.780756+00
1130,,,,,,2026-09-07 22:46:08.780756+00
1131,San Andrés de Cuerquia,Hotel,Hospedaje San Andrés de Cuerquia 2,3005520995,,2026-09-07 22:46:08.780756+00
1132,San Andrés de Cuerquia,Hotel,Hospedaje San Andrés de Cuerquia 3,3117351175,,2026-09-07 22:46:08.780756+00
1133,San Andrés de Cuerquia,Hotel,Hospedaje San Andrés de Cuerquia 4,3209316777,,2026-09-07 22:46:08.780756+00
1134,San Andrés de Cuerquia,Hotel,Hotel Luz Del Norte,3214282876,,2026-09-07 22:46:08.780756+00
1135,San Andrés de Cuerquia,Hotel,Hotel Principal San Andrés de Cuerquia 1,3117943435,,2026-09-07 22:46:08.780756+00
1136,San Andrés de Cuerquia,Restaurante,Restaurante Típico San Andrés de Cuerquia 1,3018214797,,2026-09-07 22:46:08.780756+00
1137,San Andrés de Cuerquia,Restaurante,Restaurante Típico San Andrés de Cuerquia 2,3204855419,,2026-09-07 22:46:08.780756+00
1138,San Andrés de Cuerquia,Restaurante,Restaurante Típico San Andrés de Cuerquia 3,31239384,,2026-09-07 22:46:08.780756+00
1139,,,,,,2026-09-07 22:46:08.780756+00
1140,San José de la Montaña,Hotel,Hospedaje San José de la Montaña 2,3212185987,,2026-09-07 22:46:08.780756+00
1141,San José de la Montaña,Hotel,Hospedaje San José de la Montaña 3,3215780785,,2026-09-07 22:46:08.780756+00
1142,San José de la Montaña,Hotel,Hospedaje San José de la Montaña 4,3127138932,,2026-09-07 22:46:08.780756+00
1143,San José de la Montaña,Hotel,Hotel Principal San José de la Montaña 1,3129831084,,2026-09-07 22:46:08.780756+00
1144,San José de la Montaña,Restaurante,Restaurante Típico San José de la Montaña 1,3112959228,,2026-09-07 22:46:08.780756+00
1145,San José de la Montaña,Restaurante,Restaurante Típico San José de la Montaña 2,3019780112,,2026-09-07 22:46:08.780756+00
1146,San José de la Montaña,Restaurante,Restaurante Típico San José de la Montaña 3,3017759094,,2026-09-07 22:46:08.780756+00
1147,,,,,,2026-09-07 22:46:08.780756+00
1148,San Pedro de los Milagros,Hotel,Hostal La Campiña,3112345678,,2026-09-07 22:46:08.780756+00
1149,San Pedro de los Milagros,Hotel,Hotel Boutique San Pedro de los Milagros,3015005523,,2026-09-07 22:46:08.780756+00
1150,San Pedro de los Milagros,Hotel,Hotel Colonial San Pedro de los Milagros,3144228785,,2026-09-07 22:46:08.780756+00
1151,San Pedro de los Milagros,Hotel,Hotel El Faro San Pedro,3137163504,,2026-09-07 22:46:08.780756+00
1152,San Pedro de los Milagros,Hotel,Hotel El Peregrino,6048662233,,2026-09-07 22:46:08.780756+00
1153,San Pedro de los Milagros,Hotel,Hotel Milagros Real,3109876543,,2026-09-07 22:46:08.780756+00
1154,San Pedro de los Milagros,Hotel,Hotel Plaza San Pedro de los Milagros,3141532623,,2026-09-07 22:46:08.780756+00
1155,San Pedro de los Milagros,Hotel,Hotel Real San Pedro de los Milagros,3123834994,,2026-09-07 22:46:08.780756+00
1156,San Pedro de los Milagros,Restaurante,Asados San Pedro,3005678901,,2026-09-07 22:46:08.780756+00
1157,San Pedro de los Milagros,Restaurante,Punto Clave Lácteos,3135678901,,2026-09-07 22:46:08.780756+00
1158,San Pedro de los Milagros,Restaurante,Restaurante El Mirador de San Pedro de los Milagros,3013563479,,2026-09-07 22:46:08.780756+00
1159,San Pedro de los Milagros,Restaurante,Restaurante El Sesteo,31245678,,2026-09-07 22:46:08.780756+00
1160,San Pedro de los Milagros,Restaurante,Restaurante La Casona de San Pedro de los Milagros,3207968765,,2026-09-07 22:46:08.780756+00
1161,San Pedro de los Milagros,Restaurante,Restaurante Tradición de San Pedro de los Milagros,3005683804,,2026-09-07 22:46:08.780756+00
1162,,,,,,2026-09-07 22:46:08.780756+00
1163,Santa Rosa de Osos,Hotel,Hostería San Antonio,31045678,,2026-09-07 22:46:08.780756+00
1164,Santa Rosa de Osos,Hotel,Hotel Boutique Santa Rosa de Osos,3008476061,,2026-09-07 22:46:08.780756+00
1165,Santa Rosa de Osos,Hotel,Hotel Colonial Santa Rosa,6048601122,,2026-09-07 22:46:08.780756+00
1166,Santa Rosa de Osos,Hotel,Hotel Colonial Santa Rosa de Osos,3007091239,,2026-09-07 22:46:08.780756+00
1167,Santa Rosa de Osos,Hotel,Hotel El Libertador,3113456789,,2026-09-07 22:46:08.780756+00
1168,Santa Rosa de Osos,Hotel,Hotel La Circasia,3108411864,,2026-09-07 22:46:08.780756+00
1169,Santa Rosa de Osos,Hotel,Hotel Plaza Santa Rosa de Osos,3001650834,,2026-09-07 22:46:08.780756+00
1170,Santa Rosa de Osos,Hotel,Hotel Real Santa Rosa de Osos,3202002737,,2026-09-07 22:46:08.780756+00
1171,Santa Rosa de Osos,Hotel,Hotel Universal Santa Rosa de Osos,3116334987,,2026-09-07 22:46:08.780756+00
1172,Santa Rosa de Osos,Restaurante,Asados Doña Rosa,31345678,,2026-09-07 22:46:08.780756+00
1173,Santa Rosa de Osos,Restaurante,Café Central,30045678,,2026-09-07 22:46:08.780756+00
1174,Santa Rosa de Osos,Restaurante,Restaurante El Mirador de Santa Rosa de Osos,3009765636,,2026-09-07 22:46:08.780756+00
1175,Santa Rosa de Osos,Restaurante,Restaurante La Casona,3123456789,,2026-09-07 22:46:08.780756+00
1176,Santa Rosa de Osos,Restaurante,Restaurante La Casona de Santa Rosa de Osos,32045947,,2026-09-07 22:46:08.780756+00
1177,Santa Rosa de Osos,Restaurante,Restaurante Tradición de Santa Rosa de Osos,3003530147,,2026-09-07 22:46:08.780756+00
1178,,,,,,2026-09-07 22:46:08.780756+00
1179,Toledo,Hotel,Hospedaje Toledo 2,3143380428,,2026-09-07 22:46:08.780756+00
1180,Toledo,Hotel,Hospedaje Toledo 3,3117091549,,2026-09-07 22:46:08.780756+00
1181,Toledo,Hotel,Hospedaje Toledo 4,3139917861,,2026-09-07 22:46:08.780756+00
1182,Toledo,Hotel,Hotel Principal Toledo 1,3205447061,,2026-09-07 22:46:08.780756+00
1183,Toledo,Restaurante,Restaurante Típico Toledo 1,3104554683,,2026-09-07 22:46:08.780756+00
1184,Toledo,Restaurante,Restaurante Típico Toledo 2,3108718334,,2026-09-07 22:46:08.780756+00
1185,Toledo,Restaurante,Restaurante Típico Toledo 3,3108649681,,2026-09-07 22:46:08.780756+00
1186,,,,,,2026-09-07 22:46:08.780756+00
1187,Valdivia,Hotel,Hospedaje Valdivia 2,3019924262,,2026-09-07 22:46:08.780756+00
1188,Valdivia,Hotel,Hospedaje Valdivia 3,3147125428,,2026-09-07 22:46:08.780756+00
1189,Valdivia,Hotel,Hospedaje Valdivia 4,3212681962,,2026-09-07 22:46:08.780756+00
1190,Valdivia,Hotel,Hotel Diocelina,3205742399,,2026-09-07 22:46:08.780756+00
1191,Valdivia,Hotel,Hotel Principal Valdivia 1,3141029437,,2026-09-07 22:46:08.780756+00
1192,Valdivia,Hotel,Hotel Valdivia Local,60400000,,2026-09-07 22:46:08.780756+00
1193,Valdivia,Restaurante,Restaurante Típico Valdivia 1,3119371786,,2026-09-07 22:46:08.780756+00
1194,Valdivia,Restaurante,Restaurante Típico Valdivia 2,3104689168,,2026-09-07 22:46:08.780756+00
1195,Valdivia,Restaurante,Restaurante Típico Valdivia 3,3006934395,,2026-09-07 22:46:08.780756+00
1196,Valdivia,Restaurante,Restaurante Valdivia,30000000,,2026-09-07 22:46:08.780756+00
1197,,,,,,2026-09-07 22:46:08.780756+00
1198,Yarumal,Hotel,Gran Hotel Yarumal,3136092506,,2026-09-07 22:46:08.780756+00
1199,Yarumal,Hotel,Hospedaje Yarumal 2,3147560903,,2026-09-07 22:46:08.780756+00
1200,Yarumal,Hotel,Hospedaje Yarumal 3,3142390427,,2026-09-07 22:46:08.780756+00
1201,Yarumal,Hotel,Hospedaje Yarumal 4,3144421744,,2026-09-07 22:46:08.780756+00
1202,Yarumal,Hotel,Hotel Principal Yarumal 1,3139019257,,2026-09-07 22:46:08.780756+00
1203,Yarumal,Hotel,Hotel Yarumal Local,60400000,,2026-09-07 22:46:08.780756+00
1204,Yarumal,Restaurante,Restaurante Típico Yarumal 1,3131650388,,2026-09-07 22:46:08.780756+00
1205,Yarumal,Restaurante,Restaurante Típico Yarumal 2,3219077989,,2026-09-07 22:46:08.780756+00
1206,Yarumal,Restaurante,Restaurante Típico Yarumal 3,3203607358,,2026-09-07 22:46:08.780756+00
1207,Yarumal,Restaurante,Restaurante Yarumal,30000000,,2026-09-07 22:46:08.780756+00
1208,,,,,,2026-09-07 22:46:08.780756+00
1209,Alejandría,Hotel,Hotel Alejandría Local,60400000,,2026-09-07 22:46:08.780756+00
1210,Alejandría,Restaurante,Restaurante Alejandría,30000000,,2026-09-07 22:46:08.780756+00
1211,,,,,,2026-09-07 22:46:08.780756+00
1212,Amalfi,Hotel,Hostería La Cascada,3123456789,,2026-09-07 22:46:08.780756+00
1213,Amalfi,Hotel,Hotel Amalfi,31133018,,2026-09-07 22:46:08.780756+00
1214,Amalfi,Hotel,Hotel Boutique Amalfi,3104139932,,2026-09-07 22:46:08.780756+00
1215,Amalfi,Hotel,Hotel Colonial Amalfi,31045678,,2026-09-07 22:46:08.780756+00
1216,Amalfi,Hotel,Hotel Colonial Amalfi,3218790489,,2026-09-07 22:46:08.780756+00
1217,Amalfi,Hotel,Hotel El Palatino,3112345678,,2026-09-07 22:46:08.780756+00
1218,Amalfi,Hotel,Hotel Fuente de Oro,3122598244,,2026-09-07 22:46:08.780756+00
1219,Amalfi,Hotel,Hotel Plaza Amalfi,3201981063,,2026-09-07 22:46:08.780756+00
1220,Amalfi,Hotel,Hotel Preciado,3146204134,,2026-09-07 22:46:08.780756+00
1221,Amalfi,Hotel,Hotel Real Amalfi,3211434863,,2026-09-07 22:46:08.780756+00
1222,Amalfi,Restaurante,Asados Doña Inés,30045678,,2026-09-07 22:46:08.780756+00
1223,Amalfi,Restaurante,Café Bar La Estación,3119876543,,2026-09-07 22:46:08.780756+00
1224,Amalfi,Restaurante,Restaurante El Mirador de Amalfi,3139430566,,2026-09-07 22:46:08.780756+00
1225,Amalfi,Restaurante,Restaurante El Sabor Paisa,31345678,,2026-09-07 22:46:08.780756+00
1226,Amalfi,Restaurante,Restaurante La Casona de Amalfi,3133492828,,2026-09-07 22:46:08.780756+00
1227,Amalfi,Restaurante,Restaurante Tradición de Amalfi,3133286015,,2026-09-07 22:46:08.780756+00
1228,,,,,,2026-09-07 22:46:08.780756+00
1229,Anorí,Hotel,Hospedaje Anorí 2,3009837866,,2026-09-07 22:46:08.780756+00
1230,Anorí,Hotel,Hospedaje Anorí 3,3217190107,,2026-09-07 22:46:08.780756+00
1231,Anorí,Hotel,Hospedaje Anorí 4,32014581,,2026-09-07 22:46:08.780756+00
1232,Anorí,Hotel,Hotel Anorí Local,60400000,,2026-09-07 22:46:08.780756+00
1233,Anorí,Hotel,Hotel Ktapio,3146141354,,2026-09-07 22:46:08.780756+00
1234,Anorí,Hotel,Hotel Los Arrayanes,3113536929,,2026-09-07 22:46:08.780756+00
1235,Anorí,Hotel,Hotel Principal Anorí 1,3142243006,,2026-09-07 22:46:08.780756+00
1236,Anorí,Restaurante,Restaurante Anorí,30000000,,2026-09-07 22:46:08.780756+00
1237,Anorí,Restaurante,Restaurante Típico Anorí 1,3115521244,,2026-09-07 22:46:08.780756+00
1238,Anorí,Restaurante,Restaurante Típico Anorí 2,3215042431,,2026-09-07 22:46:08.780756+00
1239,Anorí,Restaurante,Restaurante Típico Anorí 3,3145503033,,2026-09-07 22:46:08.780756+00
1240,,,,,,2026-09-07 22:46:08.780756+00
1241,Barbosa,Hotel,Hotel Barbosa_Nordeste Local,60400000,,2026-09-07 22:46:08.780756+00
1242,Barbosa,Restaurante,Restaurante Barbosa_Nordeste,30000000,,2026-09-07 22:46:08.780756+00
1243,,,,,,2026-09-07 22:46:08.780756+00
1244,Cisneros,Hotel,Casa Hotel Lolita,31466281,,2026-09-07 22:46:08.780756+00
1245,Cisneros,Hotel,Hospedaje Cisneros 2,3013698306,,2026-09-07 22:46:08.780756+00
1246,Cisneros,Hotel,Hospedaje Cisneros 3,3144015387,,2026-09-07 22:46:08.780756+00
1247,Cisneros,Hotel,Hospedaje Cisneros 4,3116601627,,2026-09-07 22:46:08.780756+00
1248,Cisneros,Hotel,Hostería Puerta del Nus,3187364754,,2026-09-07 22:46:08.780756+00
1249,Cisneros,Hotel,Hotel Cisneros,3217479542,,2026-09-07 22:46:08.780756+00
1250,Cisneros,Hotel,Hotel Cisneros Local,60400000,,2026-09-07 22:46:08.780756+00
1251,Cisneros,Hotel,Hotel Principal Cisneros 1,3143626418,,2026-09-07 22:46:08.780756+00
1252,Cisneros,Hotel,Parador Finca Hotel Rancho Alegre,3113500191,,2026-09-07 22:46:08.780756+00
1253,Cisneros,Hotel,Trébol Hotel Cisneros,3012048655,,2026-09-07 22:46:08.780756+00
1254,Cisneros,Restaurante,Restaurante Cisneros,30000000,,2026-09-07 22:46:08.780756+00
1255,Cisneros,Restaurante,Restaurante Típico Cisneros 1,3127678964,,2026-09-07 22:46:08.780756+00
1256,Cisneros,Restaurante,Restaurante Típico Cisneros 2,3124449338,,2026-09-07 22:46:08.780756+00
1257,Cisneros,Restaurante,Restaurante Típico Cisneros 3,3201233096,,2026-09-07 22:46:08.780756+00
1258,,,,,,2026-09-07 22:46:08.780756+00
1259,El Bagre,Hotel,Hotel El_Bagre Local,60400000,,2026-09-07 22:46:08.780756+00
1260,El Bagre,Restaurante,Restaurante El_Bagre,30000000,,2026-09-07 22:46:08.780756+00
1261,,,,,,2026-09-07 22:46:08.780756+00
1262,Guarne,Hotel,Hotel Guarne Local,60400000,,2026-09-07 22:46:08.780756+00
1263,Guarne,Restaurante,Restaurante Guarne,30000000,,2026-09-07 22:46:08.780756+00
1264,,,,,,2026-09-07 22:46:08.780756+00
1265,Maceo,Hotel,Hospedaje Maceo 2,3005669758,,2026-09-07 22:46:08.780756+00
1266,Maceo,Hotel,Hospedaje Maceo 3,3125233726,,2026-09-07 22:46:08.780756+00
1267,Maceo,Hotel,Hospedaje Maceo 4,3208844845,,2026-09-07 22:46:08.780756+00
1268,Maceo,Hotel,Hotel Principal Maceo 1,3115298276,,2026-09-07 22:46:08.780756+00
1269,Maceo,Restaurante,Restaurante Típico Maceo 1,3009529808,,2026-09-07 22:46:08.780756+00
1270,Maceo,Restaurante,Restaurante Típico Maceo 2,3132913675,,2026-09-07 22:46:08.780756+00
1271,Maceo,Restaurante,Restaurante Típico Maceo 3,3121294104,,2026-09-07 22:46:08.780756+00
1272,,,,,,2026-09-07 22:46:08.780756+00
1273,Remedios,Hotel,Hospedaje Remedios 2,30126644,,2026-09-07 22:46:08.780756+00
1274,Remedios,Hotel,Hospedaje Remedios 3,3204138597,,2026-09-07 22:46:08.780756+00
1275,Remedios,Hotel,Hospedaje Remedios 4,3121123363,,2026-09-07 22:46:08.780756+00
1276,Remedios,Hotel,Hotel Colonial Remedios,31045678,,2026-09-07 22:46:08.780756+00
1277,Remedios,Hotel,Hotel Las Orquídeas,3123456789,,2026-09-07 22:46:08.780756+00
1278,Remedios,Hotel,Hotel Principal Remedios 1,3012683709,,2026-09-07 22:46:08.780756+00
1279,Remedios,Hotel,Hotel Real de Minas,3112345678,,2026-09-07 22:46:08.780756+00
1280,Remedios,Hotel,Hotel Terrasol,3106461356,,2026-09-07 22:46:08.780756+00
1281,Remedios,Hotel,Hotel Torres de Angola,3128330265,,2026-09-07 22:46:08.780756+00
1282,Remedios,Restaurante,Asados El Indio,30045678,,2026-09-07 22:46:08.780756+00
1283,Remedios,Restaurante,Café Real,3119876543,,2026-09-07 22:46:08.780756+00
1284,Remedios,Restaurante,Restaurante Típico Remediano,31345678,,2026-09-07 22:46:08.780756+00
1285,Remedios,Restaurante,Restaurante Típico Remedios 1,3137270743,,2026-09-07 22:46:08.780756+00
1286,Remedios,Restaurante,Restaurante Típico Remedios 2,32170819,,2026-09-07 22:46:08.780756+00
1287,Remedios,Restaurante,Restaurante Típico Remedios 3,3102351569,,2026-09-07 22:46:08.780756+00
1288,,,,,,2026-09-07 22:46:08.780756+00
1289,San Roque,Hotel,Hotel Boutique San Roque,3134026699,,2026-09-07 22:46:08.780756+00
1290,San Roque,Hotel,Hotel Colonial San Roque,30018992,,2026-09-07 22:46:08.780756+00
1291,San Roque,Hotel,Hotel Plaza San Roque,3113514292,,2026-09-07 22:46:08.780756+00
1292,San Roque,Hotel,Hotel Real San Roque,3203006817,,2026-09-07 22:46:08.780756+00
1293,San Roque,Hotel,Hotel San_Roque Local,60400000,,2026-09-07 22:46:08.780756+00
1294,San Roque,Hotel,Hotel Super Nus,3206260193,,2026-09-07 22:46:08.780756+00
1295,San Roque,Restaurante,Restaurante El Mirador de San Roque,3116315904,,2026-09-07 22:46:08.780756+00
1296,San Roque,Restaurante,Restaurante La Casona de San Roque,3128334522,,2026-09-07 22:46:08.780756+00
1297,San Roque,Restaurante,Restaurante San_Roque,30000000,,2026-09-07 22:46:08.780756+00
1298,San Roque,Restaurante,Restaurante Tradición de San Roque,31360017,,2026-09-07 22:46:08.780756+00
1299,,,,,,2026-09-07 22:46:08.780756+00
1300,Santo Domingo,Hotel,Hospedaje Santo Domingo 2,3129277638,,2026-09-07 22:46:08.780756+00
1301,Santo Domingo,Hotel,Hospedaje Santo Domingo 3,3107874793,,2026-09-07 22:46:08.780756+00
1302,Santo Domingo,Hotel,Hospedaje Santo Domingo 4,3012073058,,2026-09-07 22:46:08.780756+00
1303,Santo Domingo,Hotel,Hotel Principal Santo Domingo 1,3124906695,,2026-09-07 22:46:08.780756+00
1304,Santo Domingo,Hotel,Hotel Santo Domingo Antioquia,31223674,,2026-09-07 22:46:08.780756+00
1305,Santo Domingo,Hotel,Hotel Santo_Domingo Local,60400000,,2026-09-07 22:46:08.780756+00
1306,Santo Domingo,Restaurante,Restaurante Santo_Domingo,30000000,,2026-09-07 22:46:08.780756+00
1307,Santo Domingo,Restaurante,Restaurante Típico Santo Domingo 1,3215794597,,2026-09-07 22:46:08.780756+00
1308,Santo Domingo,Restaurante,Restaurante Típico Santo Domingo 2,3002373981,,2026-09-07 22:46:08.780756+00
1309,Santo Domingo,Restaurante,Restaurante Típico Santo Domingo 3,3116766213,,2026-09-07 22:46:08.780756+00
1310,,,,,,2026-09-07 22:46:08.780756+00
1311,Segovia,Hotel,Hospedaje Oasis 2,3122956852,,2026-09-07 22:46:08.780756+00
1312,Segovia,Hotel,Hotel Boutique Segovia,3122776546,,2026-09-07 22:46:08.780756+00
1313,Segovia,Hotel,Hotel Campestre El Descanso,3112345678,,2026-09-07 22:46:08.780756+00
1314,Segovia,Hotel,Hotel Central Segovia,6048391234,,2026-09-07 22:46:08.780756+00
1315,Segovia,Hotel,Hotel Colonial Segovia,3206745796,,2026-09-07 22:46:08.780756+00
1316,Segovia,Hotel,Hotel Minero Real,3109876543,,2026-09-07 22:46:08.780756+00
1317,Segovia,Hotel,Hotel Plaza Segovia,31199343,,2026-09-07 22:46:08.780756+00
1318,Segovia,Hotel,Hotel Real Segovia,3119336838,,2026-09-07 22:46:08.780756+00
1319,Segovia,Restaurante,Asados al Carbón,3135678901,,2026-09-07 22:46:08.780756+00
1320,Segovia,Restaurante,Restaurante El Mirador de Segovia,3218387748,,2026-09-07 22:46:08.780756+00
1321,Segovia,Restaurante,Restaurante El Portal,31245678,,2026-09-07 22:46:08.780756+00
1322,Segovia,Restaurante,Restaurante La Casona de Segovia,3202733475,,2026-09-07 22:46:08.780756+00
1323,Segovia,Restaurante,Restaurante Tradición de Segovia,3017230113,,2026-09-07 22:46:08.780756+00
1324,Segovia,Restaurante,Sabor Minero,3005678901,,2026-09-07 22:46:08.780756+00
1325,,,,,,2026-09-07 22:46:08.780756+00
1326,Vegachí,Hotel,Hospedaje Vegachí 2,3107218128,,2026-09-07 22:46:08.780756+00
1327,Vegachí,Hotel,Hospedaje Vegachí 3,31044592,,2026-09-07 22:46:08.780756+00
1328,Vegachí,Hotel,Hospedaje Vegachí 4,3216573363,,2026-09-07 22:46:08.780756+00
1329,Vegachí,Hotel,Hotel Guayacanes,3053228536,,2026-09-07 22:46:08.780756+00
1330,Vegachí,Hotel,Hotel Principal Vegachí 1,3105669629,,2026-09-07 22:46:08.780756+00
1331,Vegachí,Hotel,Hotel Vegachí Local,60400000,,2026-09-07 22:46:08.780756+00
1332,Vegachí,Restaurante,Restaurante Típico Vegachí 1,3129133089,,2026-09-07 22:46:08.780756+00
1333,Vegachí,Restaurante,Restaurante Típico Vegachí 2,3122705951,,2026-09-07 22:46:08.780756+00
1334,Vegachí,Restaurante,Restaurante Típico Vegachí 3,3015327428,,2026-09-07 22:46:08.780756+00
1335,Vegachí,Restaurante,Restaurante Vegachí,30000000,,2026-09-07 22:46:08.780756+00
1336,,,,,,2026-09-07 22:46:08.780756+00
1337,Yalí,Hotel,Hospedaje El Doral,3122197869,,2026-09-07 22:46:08.780756+00
1338,Yalí,Hotel,Hospedaje Yalí 2,3017911684,,2026-09-07 22:46:08.780756+00
1339,Yalí,Hotel,Hospedaje Yalí 3,3007697786,,2026-09-07 22:46:08.780756+00
1340,Yalí,Hotel,Hospedaje Yalí 4,3134435555,,2026-09-07 22:46:08.780756+00
1341,Yalí,Hotel,Hotel Principal Yalí 1,3144198695,,2026-09-07 22:46:08.780756+00
1342,Yalí,Restaurante,Restaurante Típico Yalí 1,3137098622,,2026-09-07 22:46:08.780756+00
1343,Yalí,Restaurante,Restaurante Típico Yalí 2,3206347759,,2026-09-07 22:46:08.780756+00
1344,Yalí,Restaurante,Restaurante Típico Yalí 3,3002423324,,2026-09-07 22:46:08.780756+00
1345,,,,,,2026-09-07 22:46:08.780756+00
1346,Yolombó,Hotel,Finca Hotel Isla Escondida,3218153462,,2026-09-07 22:46:08.780756+00
1347,Yolombó,Hotel,Hospedaje Yolombó 2,3144620435,,2026-09-07 22:46:08.780756+00
1348,Yolombó,Hotel,Hospedaje Yolombó 3,3208615919,,2026-09-07 22:46:08.780756+00
1349,Yolombó,Hotel,Hospedaje Yolombó 4,3018979982,,2026-09-07 22:46:08.780756+00
1350,Yolombó,Hotel,Hotel Principal Yolombó 1,3102588488,,2026-09-07 22:46:08.780756+00
1351,Yolombó,Hotel,Hotel Yolombó Local,60400000,,2026-09-07 22:46:08.780756+00
1352,Yolombó,Hotel,Hotel Yolombó Real,3008339972,,2026-09-07 22:46:08.780756+00
1353,Yolombó,Restaurante,Restaurante Típico Yolombó 1,3012510753,,2026-09-07 22:46:08.780756+00
1354,Yolombó,Restaurante,Restaurante Típico Yolombó 2,32081299,,2026-09-07 22:46:08.780756+00
1355,Yolombó,Restaurante,Restaurante Típico Yolombó 3,3208987922,,2026-09-07 22:46:08.780756+00
1356,Yolombó,Restaurante,Restaurante Yolombó,30000000,,2026-09-07 22:46:08.780756+00
1357,,,,,,2026-09-07 22:46:08.780756+00
1358,Zaragoza,Hotel,Hotel Zaragoza Local,60400000,,2026-09-07 22:46:08.780756+00
1359,Zaragoza,Restaurante,Restaurante Zaragoza,30000000,,2026-09-07 22:46:08.780756+00
1360,,,,,,2026-09-07 22:46:08.780756+00
1361,Caucasia,Hotel,Hotel Boutique Caucasia,3132753722,,2026-09-07 22:46:08.780756+00
1362,Caucasia,Hotel,Hotel Colonial Caucasia,3011030602,,2026-09-07 22:46:08.780756+00
1363,Caucasia,Hotel,Hotel Confamiliar,6048393322,,2026-09-07 22:46:08.780756+00
1364,Caucasia,Hotel,Hotel Plaza Caucasia,3113867464,,2026-09-07 22:46:08.780756+00
1365,Caucasia,Hotel,Hotel Plaza Real,31045678,,2026-09-07 22:46:08.780756+00
1366,Caucasia,Hotel,Hotel Real Caucasia,3204445154,,2026-09-07 22:46:08.780756+00
1367,Caucasia,Hotel,Hotel Sindamanoy,6048392233,,2026-09-07 22:46:08.780756+00
1368,Caucasia,Restaurante,Asados Doña Julia,3123456789,,2026-09-07 22:46:08.780756+00
1369,Caucasia,Restaurante,Punto Rojo,31345678,,2026-09-07 22:46:08.780756+00
1370,Caucasia,Restaurante,Restaurante El Mirador de Caucasia,3201356452,,2026-09-07 22:46:08.780756+00
1371,Caucasia,Restaurante,Restaurante El Pescador,3112345678,,2026-09-07 22:46:08.780756+00
1372,Caucasia,Restaurante,Restaurante La Casona de Caucasia,3203267983,,2026-09-07 22:46:08.780756+00
1373,Caucasia,Restaurante,Restaurante Tradición de Caucasia,3142047088,,2026-09-07 22:46:08.780756+00
1374,,,,,,2026-09-07 22:46:08.780756+00
1375,Cáceres,Hotel,Hospedaje Cáceres 2,3116171098,,2026-09-07 22:46:08.780756+00
1376,Cáceres,Hotel,Hospedaje Cáceres 3,3104574969,,2026-09-07 22:46:08.780756+00
1377,Cáceres,Hotel,Hospedaje Cáceres 4,3115166653,,2026-09-07 22:46:08.780756+00
1378,Cáceres,Hotel,Hotel Cáceres Local,60400000,,2026-09-07 22:46:08.780756+00
1379,Cáceres,Hotel,Hotel Principal Cáceres 1,3219658814,,2026-09-07 22:46:08.780756+00
1380,Cáceres,Restaurante,Restaurante Cáceres,30000000,,2026-09-07 22:46:08.780756+00
1381,Cáceres,Restaurante,Restaurante Típico Cáceres 1,3004158664,,2026-09-07 22:46:08.780756+00
1382,Cáceres,Restaurante,Restaurante Típico Cáceres 2,3005787477,,2026-09-07 22:46:08.780756+00
1383,Cáceres,Restaurante,Restaurante Típico Cáceres 3,3116091739,,2026-09-07 22:46:08.780756+00
1384,,,,,,2026-09-07 22:46:08.780756+00
1385,El Bagre,Hotel,Hostal Las Palmas,3112345678,,2026-09-07 22:46:08.780756+00
1386,El Bagre,Hotel,Hotel Boutique El Bagre,31090567,,2026-09-07 22:46:08.780756+00
1387,El Bagre,Hotel,Hotel Colonial El Bagre,3005786883,,2026-09-07 22:46:08.780756+00
1388,El Bagre,Hotel,Hotel El Bagre Real,3109876543,,2026-09-07 22:46:08.780756+00
1389,El Bagre,Hotel,Hotel Plaza El Bagre,3113964493,,2026-09-07 22:46:08.780756+00
1390,El Bagre,Hotel,Hotel Real El Bagre,31083226,,2026-09-07 22:46:08.780756+00
1391,El Bagre,Restaurante,Asados El Paisa,3135678901,,2026-09-07 22:46:08.780756+00
1392,El Bagre,Restaurante,Restaurante El Mirador de El Bagre,3019830076,,2026-09-07 22:46:08.780756+00
1393,El Bagre,Restaurante,Restaurante La Casona de El Bagre,3019773607,,2026-09-07 22:46:08.780756+00
1394,El Bagre,Restaurante,Restaurante Sabor Minero,31245678,,2026-09-07 22:46:08.780756+00
1395,El Bagre,Restaurante,Restaurante Tradición de El Bagre,3213868195,,2026-09-07 22:46:08.780756+00
1396,,,,,,2026-09-07 22:46:08.780756+00
1397,Nechí,Hotel,Hospedaje Nechí 2,3206334619,,2026-09-07 22:46:08.780756+00
1398,Nechí,Hotel,Hospedaje Nechí 3,3147987337,,2026-09-07 22:46:08.780756+00
1399,Nechí,Hotel,Hospedaje Nechí 4,3125306085,,2026-09-07 22:46:08.780756+00
1400,Nechí,Hotel,Hotel Nechí Local,60400000,,2026-09-07 22:46:08.780756+00
